Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	3,153280149772763E+003	1,000000000000000E+000	3,3925159E+000	2,9995693E+004	2,299817163106662E+004	0,000000000000000E+000	2,6489449E+001
1	3,183280151197687E+003	1,000000000000000E+000	3,3936975E+000	2,9999238E+004	2,324815146979057E+004	0,000000000000000E+000	2,6378771E+001
1	3,213280152622610E+003	1,000000000000000E+000	3,3947608E+000	2,9996283E+004	2,349813142303385E+004	0,000000000000000E+000	2,6505259E+001
1	3,243280154047534E+003	1,000000000000000E+000	3,3959031E+000	2,9996873E+004	2,374811135897026E+004	0,000000000000000E+000	2,6315527E+001
1	3,273280155472457E+003	1,000000000000000E+000	3,3968089E+000	2,9996875E+004	2,399809157282443E+004	0,000000000000000E+000	2,6220661E+001
1	3,303280156897381E+003	1,000000000000000E+000	3,3978722E+000	2,9996873E+004	2,424807167679253E+004	0,000000000000000E+000	2,6362961E+001
1	3,333280158322304E+003	1,000000000000000E+000	3,3987389E+000	2,9998057E+004	2,449805208535047E+004	0,000000000000000E+000	2,6339245E+001
1	3,363280159747228E+003	1,000000000000000E+000	3,3997235E+000	2,9998449E+004	2,474803237316840E+004	0,000000000000000E+000	2,6173227E+001
1	3,393280161172152E+003	1,000000000000000E+000	3,4004323E+000	2,9998254E+004	2,499801274244899E+004	0,000000000000000E+000	2,6228567E+001
1	3,423280162597075E+003	1,000000000000000E+000	3,4011807E+000	2,9998451E+004	2,524799327631727E+004	0,000000000000000E+000	2,6323431E+001
1	3,453280164021999E+003	1,000000000000000E+000	3,4019685E+000	2,9998057E+004	2,549797358911566E+004	0,000000000000000E+000	2,6260187E+001
1	3,483280165446922E+003	1,000000000000000E+000	3,4026380E+000	2,9997662E+004	2,574795382104708E+004	0,000000000000000E+000	2,6442015E+001
1	3,513280166871846E+003	1,000000000000000E+000	3,4033470E+000	2,9996480E+004	2,599793398087890E+004	0,000000000000000E+000	2,6465731E+001
1	3,543280168296769E+003	1,000000000000000E+000	3,4038196E+000	2,9996283E+004	2,624791428048068E+004	0,000000000000000E+000	2,6631744E+001
1	3,573280169721693E+003	1,000000000000000E+000	3,4044890E+000	2,9998254E+004	2,649789448022568E+004	0,000000000000000E+000	2,6544785E+001
1	3,603280171146616E+003	1,000000000000000E+000	3,4048829E+000	2,9997859E+004	2,674787462576171E+004	0,000000000000000E+000	2,6781948E+001
1	3,633280172571540E+003	1,000000000000000E+000	3,4054737E+000	2,9997662E+004	2,699785463250759E+004	0,000000000000000E+000	2,6497351E+001
1	3,663280173996463E+003	1,000000000000000E+000	3,4059069E+000	2,9997270E+004	2,724783444154622E+004	0,000000000000000E+000	2,6584311E+001
1	3,693280175421387E+003	1,000000000000000E+000	3,4062614E+000	2,9998648E+004	2,749781428407334E+004	0,000000000000000E+000	2,6694988E+001
1	3,723280176846311E+003	1,000000000000000E+000	3,4067340E+000	2,9998844E+004	2,774779410561740E+004	0,000000000000000E+000	2,6702894E+001
1	3,753280178271234E+003	1,000000000000000E+000	3,4070885E+000	2,9996479E+004	2,799777403544704E+004	0,000000000000000E+000	2,6789856E+001
1	3,783280179696158E+003	1,000000000000000E+000	3,4074430E+000	2,9996479E+004	2,824775418427517E+004	0,000000000000000E+000	2,6592218E+001
1	3,813280181121081E+003	1,000000000000000E+000	3,4076793E+000	2,9996086E+004	2,849773462332573E+004	0,000000000000000E+000	2,6631744E+001
1	3,843280182546005E+003	1,000000000000000E+000	3,4081914E+000	2,9995889E+004	2,874771474084309E+004	0,000000000000000E+000	2,6521069E+001
1	3,873280183970928E+003	1,000000000000000E+000	3,4083488E+000	2,9996678E+004	2,899769482403102E+004	0,000000000000000E+000	2,6615934E+001
1	3,903280185395852E+003	1,000000000000000E+000	3,4085457E+000	2,9997070E+004	2,924767483877061E+004	0,000000000000000E+000	2,6410391E+001
1	3,933280186820775E+003	1,000000000000000E+000	3,4087427E+000	2,9997268E+004	2,949765459115016E+004	0,000000000000000E+000	2,6513165E+001
1	3,963280188245699E+003	1,000000000000000E+000	3,4090972E+000	2,9998451E+004	2,974763446062282E+004	0,000000000000000E+000	2,6323431E+001
1	3,993280189670622E+003	1,000000000000000E+000	3,4091761E+000	2,9999633E+004	2,999761431619791E+004	0,000000000000000E+000	2,6481541E+001
1	4,023280191095546E+003	1,000000000000000E+000	3,4095700E+000	2,9997465E+004	3,024759406396917E+004	0,000000000000000E+000	2,6339245E+001
1	4,053280192520469E+003	1,000000000000000E+000	3,4097273E+000	2,9998846E+004	3,049757402503905E+004	0,000000000000000E+000	2,6339245E+001
1	4,083280193945393E+003	1,000000000000000E+000	3,4099243E+000	2,9997072E+004	3,074755446297200E+004	0,000000000000000E+000	2,6473637E+001
